name_raw,brand,price,slug,image_url,category,name_clean,image_score,selected,old_category,confidence,reasons
Riho Rethink Cubic halfvrijstaand bad met panelen - 160x70cm - acryl - back2wall - glans wit,Riho,1965.0,,https://static.rorix.nl/image/product/overig/400x400/fe2364a2d06e2f49315f67219016c929.jpg/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-160x70cm-acryl-back2wall-glans-wit-sw956472.jpg,Bathtub,Riho Rethink Cubic halfvrijstaand bad met panelen – wit,9,False,Bathtub,68.0,Keyword match: 'bad'; Keyword match: 'vrijstaand'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Rethink Cubic halfvrijstaand bad met panelen - 200x90cm - acryl - rechts in hoek - glans wit,Riho,1967.0,,https://static.rorix.nl/image/product/overig/400x400/fe2364a2d06e2f49315f67219016c929.jpg/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-200x90cm-acryl-rechts-in-hoek-glans-wit-sw547833.jpg,Bathtub,Riho Rethink Cubic halfvrijstaand bad met panelen – wit,9,False,Bathtub,68.0,Keyword match: 'bad'; Keyword match: 'vrijstaand'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Rethink Cubic halfvrijstaand bad met panelen - 200x90cm - acryl - links in hoek - glans wit,Riho,1967.0,,https://static.rorix.nl/image/product/overig/400x400/fe2364a2d06e2f49315f67219016c929.jpg/riho-rethink-cubic-halfvrijstaand-bad-met-panelen-200x90cm-acryl-links-in-hoek-glans-wit-sw547826.jpg,Bathtub,Riho Rethink Cubic halfvrijstaand bad met panelen – wit,9,False,Bathtub,68.0,Keyword match: 'bad'; Keyword match: 'vrijstaand'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Valor half vrijstaand ligbad - 180x80x56cm - half vrijstaand - solid surface - mat wit,Riho,3796.0,,https://static.rorix.nl/image/product/overig/400x400/79d1cb2a37fd5052e1744aeb6d8930b1.jpg/riho-valor-half-vrijstaand-ligbad-180x80x56cm-half-vrijstaand-solid-surface-mat-wit-sw416724.jpg,Bathtub,"Riho Valor half vrijstaand ligbad – mat wit, wit",9,True,Bathtub,77.14285714285715,Keyword match: 'bad'; Keyword match: 'ligbad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Royal Plaza Edolo half vrijstaand bad ovaal 175 x 85cm vrijstaande muurversie wit,Royal Plaza,1203.0,,https://static.rorix.nl/image/product/galvano/400x400/D130001001565969.jpg/royal-plaza-edolo-half-vrijstaand-bad-ovaal-175-x-85cm-vrijstaande-muurversie-wit-sw917796.jpg,Bathtub,Royal Plaza Edolo half vrijstaand bad ovaal x vrijstaande muurversie wit – wit,9,True,Bathtub,83.33333333333334,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Budget brand: 'Royal Plaza'; Brand known for 'Bathtub'
Royal Plaza Violeta Bad - half vrijstaand - 160x70cm - mat groen,Royal Plaza,3329.0,,https://static.rorix.nl/image/product/galvano/400x400/D130001001474426.jpg/royal-plaza-violeta-bad-half-vrijstaand-160x70cm-mat-groen-sw1075527.jpg,Bathtub,Royal Plaza Violeta Bad,9,True,Bathtub,83.33333333333334,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Budget brand: 'Royal Plaza'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek rechts - Acryl Stone White mat,Villeroy & Boch,1893.01,,https://static.rorix.nl/image/product/overig/400x400/0842c5ee5578e97202b09c011111b9f3.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-rechts-acryl-stone-white-mat-sw762323.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad,9,True,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek links - Acryl Stone White mat,Villeroy & Boch,1899.11,,https://static.rorix.nl/image/product/overig/400x400/d440468dead432f75be82a56a0e188a7.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-stone-white-mat-sw762320.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - Acryl Stone White mat,Villeroy & Boch,1989.44,,https://static.rorix.nl/image/product/overig/400x400/ad115854926b69eb3a43c7c2ad1a2bc9.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-acryl-stone-white-mat-sw762356.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek links - Acryl Wit Alpin glans,Villeroy & Boch,1365.0,,https://static.rorix.nl/image/product/overig/400x400/8473df40f159b71a727129f720edd229.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-wit-alpin-glans-sw762342.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad – wit,9,True,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek rechts - Acryl Wit Alpin glans,Villeroy & Boch,1365.0,,https://static.rorix.nl/image/product/overig/400x400/cb02e7c9553f60080bbb170a7e275afb.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-rechts-acryl-wit-alpin-glans-sw762299.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad – wit,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek links - Acryl Wit Alpin glans,Villeroy & Boch,1446.07,,https://static.rorix.nl/image/product/overig/400x400/408a8e69615b581632751e693967969b.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-links-acryl-wit-alpin-glans-sw762303.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad – wit,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - hoek rechts - Acryl Wit Alpin glans,Villeroy & Boch,1446.07,,https://static.rorix.nl/image/product/overig/400x400/70e8ef702b0863d7774f495171337716.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-hoek-rechts-acryl-wit-alpin-glans-sw762314.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad – wit,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends half vrijstaand bad - 180x80cm - Acryl Wit Alpin glans,Villeroy & Boch,1479.99,,https://static.rorix.nl/image/product/overig/400x400/d60120f67c96429e6a8a32ff07356303.jpg/villeroy-boch-loop-friends-half-vrijstaand-bad-180x80cm-acryl-wit-alpin-glans-sw762312.jpg,Bathtub,Villeroy & Boch Loop & friends half vrijstaand bad – wit,9,False,Bathtub,40.74074074074074,Keyword match: 'bad'; Keyword match: 'half vrijstaand'; Keyword match: 'vrijstaand'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek rechts - acryl Stone white mat,Villeroy & Boch,1554.07,,https://static.rorix.nl/image/product/overig/400x400/1c0e58f716c25094bd15ff54b23280fd.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-rechts-acryl-stone-white-mat-sw917911.jpg,Bathtub,Villeroy & Boch Loop & friends hoekbad,9,True,Bathtub,38.46153846153847,Keyword match: 'bad'; Keyword match: 'hoekbad'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek links - acryl Stone white mat,Villeroy & Boch,1869.1,,https://static.rorix.nl/image/product/overig/400x400/09dec12f60cbbb10c821fb1277428f9b.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-links-acryl-stone-white-mat-sw917910.jpg,Bathtub,Villeroy & Boch Loop & friends hoekbad,9,False,Bathtub,38.46153846153847,Keyword match: 'bad'; Keyword match: 'hoekbad'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek rechts - acryl Wit alpin glans,Villeroy & Boch,1362.09,,https://static.rorix.nl/image/product/overig/400x400/1c0e58f716c25094bd15ff54b23280fd.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-rechts-acryl-wit-alpin-glans-sw917898.jpg,Bathtub,Villeroy & Boch Loop & friends hoekbad – wit,9,True,Bathtub,38.46153846153847,Keyword match: 'bad'; Keyword match: 'hoekbad'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Loop & friends hoekbad - 170x75cm - hoek links - acryl Wit alpin glans,Villeroy & Boch,1407.05,,https://static.rorix.nl/image/product/overig/400x400/09dec12f60cbbb10c821fb1277428f9b.jpg/villeroy-boch-loop-friends-hoekbad-170x75cm-hoek-links-acryl-wit-alpin-glans-sw917939.jpg,Bathtub,Villeroy & Boch Loop & friends hoekbad – wit,9,False,Bathtub,38.46153846153847,Keyword match: 'bad'; Keyword match: 'hoekbad'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Villeroy & Boch Oberon 2.1 Back-to-wall bad voor hoekinbouw links - 1800 x 800 mm - glans wit Alpin (wit),Villeroy & Boch,2127.37,,https://static.rorix.nl/image/product/galvano/400x400/D130001001569644.jpg/villeroy-boch-oberon-2.1-back-to-wall-bad-voor-hoekinbouw-links-1800-x-800-mm-glans-wit-alpin-wit--sw957888.jpg,Bathtub,Villeroy & Boch Oberon 2.1 Back-to-wall bad voor hoekinbouw links – wit,9,True,Bathtub,30.434782608695656,Keyword match: 'bad'; Premium brand: 'Villeroy & Boch'; Brand known for 'Bathtub'
Wisa Tirano Bad Offset 160x90cm Rechts Wit,Unknown,494.99,,https://static.rorix.nl/image/product/galvano/400x400/D130001001175876.jpeg/wisa-tirano-bad-offset-160x90cm-rechts-wit-sw48795.jpeg,Bathtub,Wisa Tirano Bad Offset 160x90cm Rechts Wit – wit,9,True,Bathtub,100.0,Keyword match: 'bad'
Xellanz Marinella zitbad 103x65x52 wit,Unknown,132.99,,https://static.rorix.nl/image/product/overig/400x400/509aa7cd11d9d.jpg/xellanz-marinella-zitbad-103x65x52-wit-ha436370.jpg,Bathtub,Xellanz Marinella zitbad 103x65x52 wit – wit,9,True,Bathtub,100.0,Keyword match: 'bad'
Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm acryl glans wit,Unknown,390.99,,https://static.rorix.nl/image/product/overig/400x400/5819ec342ed93.jpg/xellanz-santino-sq-inbouw-duo-ligbad-180x80x49-cm-acryl-glans-wit-sw75881.jpg,Bathtub,Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm acryl glans wit – wit,9,True,Bathtub,100.0,Keyword match: 'bad'; Keyword match: 'ligbad'
Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm mat wit,Unknown,581.99,,https://static.rorix.nl/image/product/overig/400x400/5819ec342ed93.jpg/xellanz-santino-sq-inbouw-duo-ligbad-180x80x49-cm-mat-wit-sw643232.jpg,Bathtub,"Xellanz Santino SQ inbouw duo ligbad 180x80x49 cm mat wit – mat wit, wit",9,True,Bathtub,100.0,Keyword match: 'bad'; Keyword match: 'ligbad'
Xellanz Santino SQ inbouw duo ligbad 190x90x49 cm acryl glans wit,Unknown,411.99,,https://static.rorix.nl/image/product/overig/400x400/836add9c854c9f1d778383da8cc76401.jpg/xellanz-santino-sq-inbouw-duo-ligbad-190x90x49-cm-acryl-glans-wit-sw295877.jpg,Bathtub,Xellanz Santino SQ inbouw duo ligbad 190x90x49 cm acryl glans wit – wit,9,True,Bathtub,100.0,Keyword match: 'bad'; Keyword match: 'ligbad'
Xenz Luchtsysteem ingebouwd in vrijstaand bad zichtdelen in chroom,Unknown,,,https://static.rorix.nl/image/product/overig/400x400/fb0d4827c3f59db831cee18c1896a686.jpg/xenz-luchtsysteem-ingebouwd-in-vrijstaand-bad-zichtdelen-in-chroom-sw382546.jpg,Bathtub,Xenz Luchtsysteem ingebouwd in vrijstaand bad zichtdelen in chroom – chroom,9,True,Bathtub,100.0,Keyword match: 'bad'; Keyword match: 'vrijstaand'
Gardentub beschermhoes - zonder kraancover - antraciet,Unknown,81.0,,https://static.rorix.nl/image/product/overig/400x400/9216e5c07f80772f09a46abbe307a2e0.jpg/gardentub-beschermhoes-zonder-kraancover-antraciet-sw1075480.jpg,Faucet,Gardentub beschermhoes – antraciet,9,True,Faucet,100.0,Keyword match: 'kraan'
Geberit Bastia Urinoir - achter inlaat - afvoer achter - wit,Geberit,103.89,toiletten-alle,https://static.rorix.nl/image/product/galvano/400x400/D130001001561363.jpg/geberit-bastia-urinoir-achter-inlaat-afvoer-achter-wit-sw878580.jpg,Toilet,Geberit Bastia Urinoir – wit,9,True,Toilet,41.17647058823529,Keyword match: 'urinoir'; Premium brand: 'Geberit'; Brand known for 'Toilet'
Ideavit ARCHTEC-B2W-CRM Back-To-Wall Bad - 170x80x63cm - Rock Texture - overloopgat - klikwaste - verstelbare poten - Crème beige,Unknown,2450.0,,https://static.rorix.nl/image/product/overig/400x400/3804dbc313b314d663dcc7243253a376.jpg/ideavit-archtec-b2w-crm-back-to-wall-bad-170x80x63cm-rock-texture-overloopgat-klikwaste-verstelbare-poten-creme-beige-sw1220457.jpg,Bathtub,Ideavit ARCHTEC-B2W-CRM Back-To-Wall Bad – beige,9,True,Bathtub,85,Bathtub with fixture accessory
Ideavit ARCHTEC-B2W-GR Back-To-Wall Bad - 170x80x63cm - Rock Texture - overloopgat - klikwaste - verstelbare poten - grijs,Unknown,2450.0,,https://static.rorix.nl/image/product/overig/400x400/5d7ae6436d6173c2e5533fc4687b3674.jpg/ideavit-archtec-b2w-gr-back-to-wall-bad-170x80x63cm-rock-texture-overloopgat-klikwaste-verstelbare-poten-grijs-sw1220456.jpg,Bathtub,Ideavit ARCHTEC-B2W-GR Back-To-Wall Bad – grijs,9,True,Bathtub,85,Bathtub with fixture accessory
Ideavit ARCHTEC-B2W-WH Back-To-Wall Bad - 170x80x63cm - Rock Texture -overloopgat - klikwaste - verstelbare poten - wit,Unknown,2400.0,,https://static.rorix.nl/image/product/overig/400x400/e1476e4c518b0c3a544568943d83346a.jpg/ideavit-archtec-b2w-wh-back-to-wall-bad-170x80x63cm-rock-texture-overloopgat-klikwaste-verstelbare-poten-wit-sw1220455.jpg,Bathtub,Ideavit ARCHTEC-B2W-WH Back-To-Wall Bad – wit,9,True,Bathtub,85,Bathtub with fixture accessory
Riho Desire half vrijstaand half vrijstaand ligbad met overloop 180x84cm met Sifon Mat Wit,Riho,2400.0,,https://static.rorix.nl/image/product/overig/400x400/9135b2d01e29c21acffa013927e23f2c.jpg/riho-desire-half-vrijstaand-half-vrijstaand-ligbad-met-overloop-180x84cm-met-sifon-mat-wit-sw412248.jpg,Bathtub,"Riho Desire half vrijstaand half vrijstaand ligbad met overloop 180x84cm met Sifon Mat Wit – mat wit, wit",9,True,Bathtub,85,Bathtub with fixture accessory
Riho Desire hoekbad acryl bad Hoekopstelling Links 184x84cm met sifon glans wit,Riho,1823.0,,https://static.rorix.nl/image/product/overig/400x400/2a253c11b390503d90867f2819925c59.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-links-184x84cm-met-sifon-glans-wit-sw412172.jpg,Bathtub,Riho Desire hoekbad acryl bad Hoekopstelling Links 184x84cm met sifon glans wit – wit,9,True,Bathtub,85,Bathtub with fixture accessory
Riho Desire hoekbad acryl bad Hoekopstelling Rechts 184x84cm met sifon glans wit,Riho,1823.0,,https://static.rorix.nl/image/product/overig/400x400/e1b9d02f43079d36aaf3e0f9a9ca89c0.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-rechts-184x84cm-met-sifon-glans-wit-sw412209.jpg,Bathtub,Riho Desire hoekbad acryl bad Hoekopstelling Rechts 184x84cm met sifon glans wit – wit,9,True,Bathtub,85,Bathtub with fixture accessory
Riho Desire hoekbad acryl bad hoekopstelling Rechts 184x84cm met sifon mat wit,Riho,2400.0,,https://static.rorix.nl/image/product/overig/400x400/e1b9d02f43079d36aaf3e0f9a9ca89c0.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-rechts-184x84cm-met-sifon-mat-wit-sw412221.jpg,Bathtub,"Riho Desire hoekbad acryl bad hoekopstelling Rechts 184x84cm met sifon mat wit – mat wit, wit",9,True,Bathtub,85,Bathtub with fixture accessory
Riho Desire hoekbad acryl bad hoekopstelling links 184x84cm met sifon mat wit,Riho,2400.0,,https://static.rorix.nl/image/product/overig/400x400/2a253c11b390503d90867f2819925c59.jpg/riho-desire-hoekbad-acryl-bad-hoekopstelling-links-184x84cm-met-sifon-mat-wit-sw412185.jpg,Bathtub,"Riho Desire hoekbad acryl bad hoekopstelling links 184x84cm met sifon mat wit – mat wit, wit",9,True,Bathtub,85,Bathtub with fixture accessory
Riho Easypool 3.1 Carolina whirlpoolbad 180x80cm rechts hydro 6+4+2 aero 11 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/4675fe5a8bc5ea2c193a976ab3fc63f8.jpg/riho-easypool-3.1-carolina-whirlpoolbad-180x80cm-rechts-hydro-6-4-2-aero-11-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699376.jpg,Bathtub,Riho Easypool 3.1 Carolina whirlpoolbad 180x80cm rechts hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Carolina whirlpoolbad 190x80cm rechts hydro 6+4+2 aero 11 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/4675fe5a8bc5ea2c193a976ab3fc63f8.jpg/riho-easypool-3.1-carolina-whirlpoolbad-190x80cm-rechts-hydro-6-4-2-aero-11-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699374.jpg,Bathtub,Riho Easypool 3.1 Carolina whirlpoolbad 190x80cm rechts hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 170x75cm hydro 6+4+2 aero 10 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/e752f3bb9e7f6f60b197e2209c4668f1.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-170x75cm-hydro-6-4-2-aero-10-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699372.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 170x75cm hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 170x75cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit,Riho,1499.0,,https://static.rorix.nl/image/product/overig/400x400/4385c34e98406a1e1f76c7d556701fb4.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-170x75cm-hydro-6-4-2-pneumatische-bediening-inclusief-poten-en-afvoer-wit-sw699377.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 170x75cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 180x80cm hydro 6+4+2 aero 10 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/e752f3bb9e7f6f60b197e2209c4668f1.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-180x80cm-hydro-6-4-2-aero-10-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699381.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 180x80cm hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 180x80cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit,Riho,1499.0,,https://static.rorix.nl/image/product/overig/400x400/4385c34e98406a1e1f76c7d556701fb4.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-180x80cm-hydro-6-4-2-pneumatische-bediening-inclusief-poten-en-afvoer-wit-sw699380.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 180x80cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 190x90cm hydro 6+4+2 aero 10 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/e752f3bb9e7f6f60b197e2209c4668f1.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-190x90cm-hydro-6-4-2-aero-10-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699379.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 190x90cm hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lima whirlpoolbad rechts 190x90cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit,Riho,1499.0,,https://static.rorix.nl/image/product/overig/400x400/4385c34e98406a1e1f76c7d556701fb4.jpg/riho-easypool-3.1-lima-whirlpoolbad-rechts-190x90cm-hydro-6-4-2-pneumatische-bediening-inclusief-poten-en-afvoer-wit-sw699378.jpg,Bathtub,Riho Easypool 3.1 Lima whirlpoolbad rechts 190x90cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lusso whirlpoolbad rechts 180x80cm hydro 6+4+2 aero 11 colour speaker touch bediening inclusief poten en afvoer wit,Riho,2483.0,,https://static.rorix.nl/image/product/overig/400x400/9d5e1851099e72094781f88f2d5cbed1.jpg/riho-easypool-3.1-lusso-whirlpoolbad-rechts-180x80cm-hydro-6-4-2-aero-11-colour-speaker-touch-bediening-inclusief-poten-en-afvoer-wit-sw699387.jpg,Bathtub,Riho Easypool 3.1 Lusso whirlpoolbad rechts 180x80cm hydro 6+4+2 aero colour speaker touch bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
Riho Easypool 3.1 Lusso whirlpoolbad rechts 180x80cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit,Riho,1499.0,,https://static.rorix.nl/image/product/overig/400x400/275e98aa8e4661f3484128656610a393.jpg/riho-easypool-3.1-lusso-whirlpoolbad-rechts-180x80cm-hydro-6-4-2-pneumatische-bediening-inclusief-poten-en-afvoer-wit-sw699382.jpg,Bathtub,Riho Easypool 3.1 Lusso whirlpoolbad rechts 180x80cm hydro 6+4+2 pneumatische bediening inclusief poten en afvoer wit – wit,9,True,Bathtub,72.41379310344827,Keyword match: 'bad'; Keyword match: 'whirlpool'; Keyword match: 'whirlpool'; Mid-range brand: 'Riho'; Brand known for 'Bathtub'
